tiempo_s,amplitud
0.12416667,-1.80626851
0.12422222,-1.79434275
0.12427778,-1.77960765
0.12433333,-1.76212402
0.12438889,-1.74197088
0.12444444,-1.71924481
0.12450000,-1.69405912
0.12455556,-1.66654283
0.12461111,-1.63683959
0.12466667,-1.60510632
0.12472222,-1.57151186
0.12477778,-1.53623544
0.12483333,-1.49946501
0.12488889,-1.46139561
0.12494444,-1.42222755
0.12500000,-1.38216464
0.12505556,-1.34141231
0.12511111,-1.30017582
0.12516667,-1.25865840
0.12522222,-1.21705941
0.12527778,-1.17557266
0.12533333,-1.13438468
0.12538889,-1.09367308
0.12544444,-1.05360513
0.12550000,-1.01433628
0.12555556,-0.97600894
0.12561111,-0.93875135
0.12566667,-0.90267660
0.12572222,-0.86788182
0.12577778,-0.83444756
0.12583333,-0.80243726
0.12588889,-0.77189703
0.12594444,-0.74285548
0.12600000,-0.71532383
0.12605556,-0.68929612
0.12611111,-0.66474967
0.12616667,-0.64164562
0.12622222,-0.61992973
0.12627778,-0.59953324
0.12633333,-0.58037395
0.12638889,-0.56235736
0.12644444,-0.54537797
0.12650000,-0.52932068
0.12655556,-0.51406225
0.12661111,-0.49947285
0.12666667,-0.48541765
0.12672222,-0.47175845
0.12677778,-0.45835532
0.12683333,-0.44506825
0.12688889,-0.43175876
0.12694444,-0.41829148
0.12700000,-0.40453570
0.12705556,-0.39036679
0.12711111,-0.37566759
0.12716667,-0.36032967
0.12722222,-0.34425450
0.12727778,-0.32735442
0.12733333,-0.30955361
0.12738889,-0.29078873
0.12744444,-0.27100960
0.12750000,-0.25017956
0.12755556,-0.22827577
0.12761111,-0.20528927
0.12766667,-0.18122497
0.12772222,-0.15610137
0.12777778,-0.12995019
0.12783333,-0.10281585
0.12788889,-0.07475474
0.12794444,-0.04583441
0.12800000,-0.01613265
0.12805556,0.01426363
0.12811111,0.04525954
0.12816667,0.07675347
0.12822222,0.10863842
0.12827778,0.14080339
0.12833333,0.17313484
0.12838889,0.20551807
0.12844444,0.23783873
0.12850000,0.26998426
0.12855556,0.30184528
0.12861111,0.33331700
0.12866667,0.36430049
0.12872222,0.39470394
0.12877778,0.42444377
0.12883333,0.45344572
0.12888889,0.48164570
0.12894444,0.50899062
0.12900000,0.53543906
0.12905556,0.56096172
0.12911111,0.58554181
0.12916667,0.60917524
0.12922222,0.63187067
0.12927778,0.65364936
0.12933333,0.67454491
0.12938889,0.69460281
0.12944444,0.71387988
0.12950000,0.73244350
0.12955556,0.75037074
0.12961111,0.76774741
0.12966667,0.78466689
0.12972222,0.80122893
0.12977778,0.81753838
0.12983333,0.83370374
0.12988889,0.84983577
0.12994444,0.86604599
0.13000000,0.88244518
0.13005556,0.89914183
0.13011111,0.91624066
0.13016667,0.93384113
0.13022222,0.95203600
0.13027778,0.97090995
0.13033333,0.99053828
0.13038889,1.01098569
0.13044444,1.03230519
0.13050000,1.05453712
0.13055556,1.07770829
0.13061111,1.10183126
0.13066667,1.12690382
0.13072222,1.15290855
0.13077778,1.17981264
0.13083333,1.20756776
0.13088889,1.23611024
0.13094444,1.26536130
0.13100000,1.29522751
0.13105556,1.32560142
0.13111111,1.35636232
0.13116667,1.38737718
0.13122222,1.41850171
0.13127778,1.44958158
0.13133333,1.48045376
0.13138889,1.51094794
0.13144444,1.54088805
0.13150000,1.57009392
0.13155556,1.59838290
0.13161111,1.62557163
0.13166667,1.65147773
0.13172222,1.67592161
0.13177778,1.69872816
0.13183333,1.71972849
0.13188889,1.73876164
0.13194444,1.75567609
0.13200000,1.77033139
0.13205556,1.78259951
0.13211111,1.79236619
0.13216667,1.79953211
0.13222222,1.80401399
0.13227778,1.80574541
0.13233333,1.80467761
0.13238889,1.80078005
0.13244444,1.79404076
0.13250000,1.78446665
0.13255556,1.77208343
0.13261111,1.75693557
0.13266667,1.73908589
0.13272222,1.71861511
0.13277778,1.69562114
0.13283333,1.67021823
0.13288889,1.64253599
0.13294444,1.61271823
0.13300000,1.58092166
0.13305556,1.54731449
0.13311111,1.51207492
0.13316667,1.47538951
0.13322222,1.43745151
0.13327778,1.39845913
0.13333333,1.35861370
0.13338889,1.31811792
0.13344444,1.27717401
0.13350000,1.23598194
0.13355556,1.19473764
0.13361111,1.15363128
0.13366667,1.11284567
0.13372222,1.07255465
0.13377778,1.03292164
0.13383333,0.99409829
0.13388889,0.95622329
0.13394444,0.91942126
0.13400000,0.88380182
0.13405556,0.84945884
0.13411111,0.81646982
0.13416667,0.78489548
0.13422222,0.75477946
0.13427778,0.72614828
0.13433333,0.69901143
0.13438889,0.67336161
0.13444444,0.64917518
0.13450000,0.62641278
0.13455556,0.60502007
0.13461111,0.58492862
0.13466667,0.56605699
0.13472222,0.54831183
0.13477778,0.53158923
0.13483333,0.51577604
0.13488889,0.50075132
0.13494444,0.48638787
0.13500000,0.47255379
0.13505556,0.45911406
0.13511111,0.44593216
0.13516667,0.43287164
0.13522222,0.41979772
0.13527778,0.40657881
0.13533333,0.39308800
0.13538889,0.37920443
0.13544444,0.36481468
0.13550000,0.34981389
0.13555556,0.33410696
0.13561111,0.31760946
0.13566667,0.30024848
0.13572222,0.28196338
0.13577778,0.26270627
0.13583333,0.24244244
0.13588889,0.22115062
0.13594444,0.19882298
0.13600000,0.17546512
0.13605556,0.15109579
0.13611111,0.12574652
0.13616667,0.09946103
0.13622222,0.07229461
0.13627778,0.04431326
0.13633333,0.01559276
0.13638889,-0.01378235
0.13644444,-0.04371994
0.13650000,-0.07412150
0.13655556,-0.10488344
0.13661111,-0.13589843
0.13666667,-0.16705679
0.13672222,-0.19824786
0.13677778,-0.22936146
0.13683333,-0.26028923
0.13688889,-0.29092603
0.13694444,-0.32117122
0.13700000,-0.35092993
0.13705556,-0.38011426
0.13711111,-0.40864433
0.13716667,-0.43644927
0.13722222,-0.46346812
0.13727778,-0.48965055
0.13733333,-0.51495746
0.13738889,-0.53936151
0.13744444,-0.56284735
0.13750000,-0.58541189
0.13755556,-0.60706424
0.13761111,-0.62782563
0.13766667,-0.64772910
0.13772222,-0.66681908
0.13777778,-0.68515079
0.13783333,-0.70278955
0.13788889,-0.71980990
0.13794444,-0.73629467
0.13800000,-0.75233386
0.13805556,-0.76802352
0.13811111,-0.78346444
0.13816667,-0.79876082
0.13822222,-0.81401896
0.13827778,-0.82934574
0.13833333,-0.84484723
0.13838889,-0.86062724
0.13844444,-0.87678585
0.13850000,-0.89341804
0.13855556,-0.91061226
0.13861111,-0.92844919
0.13866667,-0.94700046
0.13872222,-0.96632751
0.13877778,-0.98648056
0.13883333,-1.00749768
0.13888889,-1.02940400
0.13894444,-1.05221104
0.13900000,-1.07591619
0.13905556,-1.10050236
0.13911111,-1.12593776
0.13916667,-1.15217588
0.13922222,-1.17915558
0.13927778,-1.20680139
0.13933333,-1.23502394
0.13938889,-1.26372058
0.13944444,-1.29277611
0.13950000,-1.32206369
0.13955556,-1.35144588
0.13961111,-1.38077576
0.13966667,-1.40989826
0.13972222,-1.43865150
0.13977778,-1.46686827
0.13983333,-1.49437754
0.13988889,-1.52100608
0.13994444,-1.54658011
0.14000000,-1.57092689
0.14005556,-1.59387647
0.14011111,-1.61526328
0.14016667,-1.63492777
0.14022222,-1.65271799
0.14027778,-1.66849113
0.14033333,-1.68211490
0.14038889,-1.69346896
0.14044444,-1.70244605
0.14050000,-1.70895319
0.14055556,-1.71291264
0.14061111,-1.71426272
0.14066667,-1.71295850
0.14072222,-1.70897236
0.14077778,-1.70229429
0.14083333,-1.69293214
0.14088889,-1.68091161
0.14094444,-1.66627609
0.14100000,-1.64908636
0.14105556,-1.62942007
0.14111111,-1.60737110
0.14116667,-1.58304873
0.14122222,-1.55657670
0.14127778,-1.52809211
0.14133333,-1.49774417
0.14138889,-1.46569287
0.14144444,-1.43210756
0.14150000,-1.39716538
0.14155556,-1.36104969
0.14161111,-1.32394842
0.14166667,-1.28605236
0.14172222,-1.24755345
0.14177778,-1.20864309
0.14183333,-1.16951044
0.14188889,-1.13034071
0.14194444,-1.09131362
0.14200000,-1.05260177
0.14205556,-1.01436924
0.14211111,-0.97677017
0.14216667,-0.93994750
0.14222222,-0.90403187
0.14227778,-0.86914054
0.14233333,-0.83537658
0.14238889,-0.80282813
0.14244444,-0.77156784
0.14250000,-0.74165248
0.14255556,-0.71312268
0.14261111,-0.68600290
0.14266667,-0.66030150
0.14272222,-0.63601103
0.14277778,-0.61310860
0.14283333,-0.59155651
0.14288889,-0.57130293
0.14294444,-0.55228280
0.14300000,-0.53441876
0.14305556,-0.51762230
0.14311111,-0.50179497
0.14316667,-0.48682960
0.14322222,-0.47261178
0.14327778,-0.45902120
0.14333333,-0.44593316
0.14338889,-0.43322007
0.14344444,-0.42075294
0.14350000,-0.40840293
0.14355556,-0.39604276
0.14361111,-0.38354824
0.14366667,-0.37079958
0.14372222,-0.35768276
0.14377778,-0.34409077
0.14383333,-0.32992471
0.14388889,-0.31509488
0.14394444,-0.29952166
0.14400000,-0.28313633
0.14405556,-0.26588168
0.14411111,-0.24771256
0.14416667,-0.22859626
0.14422222,-0.20851268
0.14427778,-0.18745443
0.14433333,-0.16542674
0.14438889,-0.14244725
0.14444444,-0.11854559
0.14450000,-0.09376292
0.14455556,-0.06815124
0.14461111,-0.04177267
0.14466667,-0.01469851
0.14472222,0.01299171
0.14477778,0.04121128
0.14483333,0.06986753
0.14488889,0.09886299
0.14494444,0.12809668
0.14500000,0.15746540
0.14505556,0.18686507
0.14511111,0.21619203
0.14516667,0.24534433
0.14522222,0.27422308
0.14527778,0.30273361
0.14533333,0.33078669
0.14538889,0.35829964
0.14544444,0.38519733
0.14550000,0.41141314
0.14555556,0.43688975
0.14561111,0.46157984
0.14566667,0.48544670
0.14572222,0.50846463
0.14577778,0.53061930
0.14583333,0.55190786
0.14588889,0.57233897
0.14594444,0.59193271
0.14600000,0.61072030
0.14605556,0.62874366
0.14611111,0.64605490
0.14616667,0.66271565
0.14622222,0.67879623
0.14627778,0.69437480
0.14633333,0.70953628
0.14638889,0.72437129
0.14644444,0.73897495
0.14650000,0.75344563
0.14655556,0.76788366
0.14661111,0.78238997
0.14666667,0.79706476
0.14672222,0.81200609
0.14677778,0.82730856
0.14683333,0.84306197
0.14688889,0.85935000
0.14694444,0.87624903
0.14700000,0.89382691
0.14705556,0.91214192
0.14711111,0.93124177
0.14716667,0.95116274
0.14722222,0.97192889
0.14727778,0.99355146
0.14733333,1.01602838
0.14738889,1.03934387
0.14744444,1.06346833
0.14750000,1.08835820
0.14755556,1.11395614
0.14761111,1.14019121
0.14766667,1.16697937
0.14772222,1.19422395
0.14777778,1.22181641
0.14783333,1.24963716
0.14788889,1.27755654
0.14794444,1.30543588
0.14800000,1.33312871
0.14805556,1.36048207
0.14811111,1.38733786
0.14816667,1.41353432
0.14822222,1.43890749
0.14827778,1.46329278
0.14833333,1.48652653
0.14838889,1.50844756
0.14844444,1.52889877
0.14850000,1.54772865
0.14855556,1.56479277
0.14861111,1.57995525
0.14866667,1.59309008
0.14872222,1.60408244
0.14877778,1.61282984
0.14883333,1.61924321
0.14888889,1.62324783
0.14894444,1.62478412
0.14900000,1.62380835
0.14905556,1.62029307
0.14911111,1.61422755
0.14916667,1.60561792
0.14922222,1.59448720
0.14927778,1.58087520
0.14933333,1.56483823
0.14938889,1.54644859
0.14944444,1.52579403
0.14950000,1.50297696
0.14955556,1.47811354
0.14961111,1.45133270
0.14966667,1.42277494
0.14972222,1.39259108
0.14977778,1.36094092
0.14983333,1.32799178
0.14988889,1.29391702
0.14994444,1.25889443
0.15000000,1.22310467
0.15005556,1.18672964
0.15011111,1.14995085
0.15016667,1.11294781
0.15022222,1.07589646
0.15027778,1.03896761
0.15033333,1.00232547
0.15038889,0.96612625
0.15044444,0.93051685
0.15050000,0.89563364
0.15055556,0.86160137
0.15061111,0.82853218
0.15066667,0.79652479
0.15072222,0.76566377
0.15077778,0.73601901
0.15083333,0.70764532
0.15088889,0.68058221
0.15094444,0.65485375
0.15100000,0.63046873
0.15105556,0.60742082
0.15111111,0.58568898
0.15116667,0.56523802
0.15122222,0.54601920
0.15127778,0.52797111
0.15133333,0.51102055
0.15138889,0.49508359
0.15144444,0.48006667
0.15150000,0.46586789
0.15155556,0.45237825
0.15161111,0.43948304
0.15166667,0.42706321
0.15172222,0.41499685
0.15177778,0.40316057
0.15183333,0.39143097
0.15188889,0.37968609
0.15194444,0.36780672
0.15200000,0.35567780
0.15205556,0.34318965
0.15211111,0.33023920
0.15216667,0.31673107
0.15222222,0.30257857
0.15227778,0.28770461
0.15233333,0.27204247
0.15238889,0.25553642
0.15244444,0.23814227
0.15250000,0.21982768
0.15255556,0.20057244
0.15261111,0.18036854
0.15266667,0.15922008
0.15272222,0.13714309
0.15277778,0.11416521
0.15283333,0.09032515
0.15288889,0.06567216
0.15294444,0.04026525
0.15300000,0.01417238
0.15305556,-0.01253048
0.15311111,-0.03976037
0.15316667,-0.06742844
0.15322222,-0.09544112
0.15327778,-0.12370136
0.15333333,-0.15210980
0.15338889,-0.18056614
0.15344444,-0.20897034
0.15350000,-0.23722391
0.15355556,-0.26523116
0.15361111,-0.29290037
0.15366667,-0.32014497
0.15372222,-0.34688462
0.15377778,-0.37304618
0.15383333,-0.39856462
0.15388889,-0.42338388
0.15394444,-0.44745750
0.15400000,-0.47074921
0.15405556,-0.49323342
0.15411111,-0.51489547
0.15416667,-0.53573186
0.15422222,-0.55575024
0.15427778,-0.57496936
0.15433333,-0.59341880
0.15438889,-0.61113859
0.15444444,-0.62817871
0.15450000,-0.64459846
0.15455556,-0.66046567
0.15461111,-0.67585588
0.15466667,-0.69085134
0.15472222,-0.70553993
0.15477778,-0.72001405
0.15483333,-0.73436939
0.15488889,-0.74870369
0.15494444,-0.76311539
0.15500000,-0.77770238
0.15505556,-0.79256058
0.15511111,-0.80778268
0.15516667,-0.82345680
0.15522222,-0.83966524
0.15527778,-0.85648323
0.15533333,-0.87397782
0.15538889,-0.89220677
0.15544444,-0.91121759
0.15550000,-0.93104666
0.15555556,-0.95171848
0.15561111,-0.97324501
0.15566667,-0.99562517
0.15572222,-1.01884450
0.15577778,-1.04287489
0.15583333,-1.06767457
0.15588889,-1.09318812
0.15594444,-1.11934675
0.15600000,-1.14606865
0.15605556,-1.17325953
0.15611111,-1.20081327
0.15616667,-1.22861273
0.15622222,-1.25653068
0.15627778,-1.28443084
0.15633333,-1.31216908
0.15638889,-1.33959460
0.15644444,-1.36655137
0.15650000,-1.39287946
0.15655556,-1.41841656
0.15661111,-1.44299949
0.15666667,-1.46646572
0.15672222,-1.48865494
0.15677778,-1.50941059
0.15683333,-1.52858140
0.15688889,-1.54602288
0.15694444,-1.56159873
0.15700000,-1.57518222
0.15705556,-1.58665748
0.15711111,-1.59592066
0.15716667,-1.60288102
0.15722222,-1.60746190
0.15727778,-1.60960153
0.15733333,-1.60925371
0.15738889,-1.60638833
0.15744444,-1.60099180
0.15750000,-1.59306724
0.15755556,-1.58263456
0.15761111,-1.56973033
0.15766667,-1.55440758
0.15772222,-1.53673532
0.15777778,-1.51679801
0.15783333,-1.49469483
0.15788889,-1.47053879
0.15794444,-1.44445579
0.15800000,-1.41658342
0.15805556,-1.38706981
0.15811111,-1.35607223
0.15816667,-1.32375573
0.15822222,-1.29029159
0.15827778,-1.25585583
0.15833333,-1.22062758
0.15838889,-1.18478751
0.15844444,-1.14851616
0.15850000,-1.11199238
0.15855556,-1.07539171
0.15861111,-0.73698490
0.15866667,-0.71127010
0.15872222,-0.68584956
0.15877778,-0.66082796
0.15883333,-0.63630265
0.15888889,-0.61236287
0.15894444,-0.58908905
0.15900000,-0.56655219
0.15905556,-0.54481332
0.15911111,-0.52392316
0.15916667,-0.50392172
0.15922222,-0.48483819
0.15927778,-0.46669083
0.15933333,-0.44948698
0.15938889,-0.43322325
0.15944444,-0.41788575
0.15950000,-0.40345042
0.15955556,-0.38988354
0.15961111,-0.37714226
0.15966667,-0.36517523
0.15972222,-0.35392337
0.15977778,-0.34332062
0.15983333,-0.33329482
0.15988889,-0.32376865
0.15994444,-0.31466056
0.16000000,-0.30588577
0.16005556,-0.29735733
0.16011111,-0.28898709
0.16016667,-0.28068675
0.16022222,-0.27236891
0.16027778,-0.26394802
0.16033333,-0.25534136
0.16038889,-0.24646998
0.16044444,-0.23725953
0.16050000,-0.22764108
0.16055556,-0.21755187
0.16061111,-0.20693593
0.16066667,-0.19574466
0.16072222,-0.18393733
0.16077778,-0.17148145
0.16083333,-0.15835300
0.16088889,-0.14453671
0.16094444,-0.13002605
0.16100000,-0.11482323
0.16105556,-0.09893908
0.16111111,-0.08239282
0.16116667,-0.06521172
0.16122222,-0.04743067
0.16127778,-0.02909169
0.16133333,-0.01024334
0.16138889,0.00905997
0.16144444,0.02875867
0.16150000,0.04878886
0.16155556,0.06908311
0.16161111,0.08957136
0.16166667,0.11018181
0.16172222,0.13084182
0.16177778,0.15147887
0.16183333,0.17202144
0.16188889,0.19239995
0.16194444,0.21254759
0.16200000,0.23240119
0.16205556,0.25190203
0.16211111,0.27099652
0.16216667,0.28963690
0.16222222,0.30778187
0.16227778,0.32539702
0.16233333,0.34245537
0.16238889,0.35893762
0.16244444,0.37483242
0.16250000,0.39013655
0.16255556,0.40485491
0.16261111,0.41900048
0.16266667,0.43259417
0.16272222,0.44566453
0.16277778,0.45824744
0.16283333,0.47038560
0.16288889,0.48212802
0.16294444,0.49352941
0.16300000,0.50464944
0.16305556,0.51555200
0.16311111,0.52630434
0.16316667,0.53697624
0.16322222,0.54763905
0.16327778,0.55836474
0.16333333,0.56922496
0.16338889,0.58029003
0.16344444,0.59162797
0.16350000,0.60330355
0.16355556,0.61537736
0.16361111,0.62790486
0.16366667,0.64093561
0.16372222,0.65451238
0.16377778,0.66867050
0.16383333,0.68343715
0.16388889,0.69883080
0.16394444,0.71486076
0.16400000,0.73152675
0.16405556,0.74881862
0.16411111,0.76671622
0.16416667,0.78518928
0.16422222,0.80419745
0.16427778,0.82369051
0.16433333,0.84360856
0.16438889,0.86388245
0.16444444,0.88443423
0.16450000,0.90517773
0.16455556,0.92601922
0.16461111,0.94685823
0.16466667,0.96758834
0.16472222,0.98809811
0.16477778,1.00827209
0.16483333,1.02799186
0.16488889,1.04713708
0.16494444,1.06558664
0.16500000,1.08321978
0.16505556,1.09991725
0.16511111,1.11556247
0.16516667,1.13004263
0.16522222,1.14324983
0.16527778,1.15508211
0.16533333,1.16544450
0.16538889,1.17425000
0.16544444,1.18142041
0.16550000,1.18688719
0.16555556,1.19059215
0.16561111,1.19248812
0.16566667,1.19253940
0.16572222,1.19072225
0.16577778,1.18702515
0.16583333,1.18144899
0.16588889,1.17400711
0.16594444,1.16472529
0.16600000,1.15364156
0.16605556,1.14080585
0.16611111,1.12627968
0.16616667,1.11013553
0.16622222,1.09245629
0.16627778,1.07333449
0.16633333,1.05287150
0.16638889,1.03117659
0.16644444,1.00836598
0.16650000,0.98456178
0.16655556,0.95989087
0.16661111,0.93448378
