tiempo_s,amplitud
0.12444444,-0.59228250
0.12450000,-0.60902655
0.12455556,-0.62550346
0.12461111,-0.64170600
0.12466667,-0.65762706
0.12472222,-0.67325967
0.12477778,-0.68859697
0.12483333,-0.70363223
0.12488889,-0.71835884
0.12494444,-0.73277037
0.12500000,-0.74686047
0.12505556,-0.76062298
0.12511111,-0.77405185
0.12516667,-0.78714120
0.12522222,-0.79988529
0.12527778,-0.81227851
0.12533333,-0.82431545
0.12538889,-0.83599081
0.12544444,-0.84729948
0.12550000,-0.85823649
0.12555556,-0.86879706
0.12561111,-0.87897654
0.12566667,-0.88877047
0.12572222,-0.89817456
0.12577778,-0.90718468
0.12583333,-0.91579688
0.12588889,-0.92400738
0.12594444,-0.93181258
0.12600000,-0.93920906
0.12605556,-0.94619357
0.12611111,-0.95276304
0.12616667,-0.95891460
0.12622222,-0.96464556
0.12627778,-0.96995338
0.12633333,-0.97483575
0.12638889,-0.97929053
0.12644444,-0.98331576
0.12650000,-0.98690967
0.12655556,-0.99007069
0.12661111,-0.99279744
0.12666667,-0.99508871
0.12672222,-0.99694350
0.12677778,-0.99836100
0.12683333,-0.99934058
0.12688889,-0.99988183
0.12694444,-0.99998449
0.12700000,-0.99964852
0.12705556,-0.99887408
0.12711111,-0.99766149
0.12716667,-0.99601130
0.12722222,-0.99392422
0.12727778,-0.99140118
0.12733333,-0.98844328
0.12738889,-0.98505181
0.12744444,-0.98122826
0.12750000,-0.97697432
0.12755556,-0.97229184
0.12761111,-0.96718289
0.12766667,-0.96164969
0.12772222,-0.95569469
0.12777778,-0.94932048
0.12783333,-0.94252987
0.12788889,-0.93532584
0.12794444,-0.92771154
0.12800000,-0.91969032
0.12805556,-0.91126569
0.12811111,-0.90244135
0.12816667,-0.89322117
0.12822222,-0.88360919
0.12827778,-0.87360963
0.12833333,-0.86322688
0.12838889,-0.85246549
0.12844444,-0.84133018
0.12850000,-0.82982583
0.12855556,-0.81795749
0.12861111,-0.80573038
0.12866667,-0.79314984
0.12872222,-0.78022140
0.12877778,-0.76695072
0.12883333,-0.75334364
0.12888889,-0.73940612
0.12894444,-0.72514427
0.12900000,-0.71056435
0.12905556,-0.69567275
0.12911111,-0.68047600
0.12916667,-0.66498078
0.12922222,-0.64919387
0.12927778,-0.63312221
0.12933333,-0.61677283
0.12938889,-0.60015292
0.12944444,-0.58326977
0.12950000,-0.56613077
0.12955556,-0.54874344
0.12961111,-0.53111543
0.12966667,-0.51325444
0.12972222,-0.49516833
0.12977778,-0.47686502
0.12983333,-0.45835254
0.12988889,-0.43963901
0.12994444,-0.42073264
0.13000000,-0.40164172
0.13005556,-0.38237463
0.13011111,-0.36293982
0.13016667,-0.34334581
0.13022222,-0.32360120
0.13027778,-0.30371465
0.13033333,-0.28369487
0.13038889,-0.26355066
0.13044444,-0.24329085
0.13050000,-0.22292432
0.13055556,-0.20246001
0.13061111,-0.18190689
0.13066667,-0.16127399
0.13072222,-0.14057034
0.13077778,-0.11980503
0.13083333,-0.09898718
0.13088889,-0.07812590
0.13094444,-0.05723036
0.13100000,-0.03630971
0.13105556,-0.01537314
0.13111111,0.00557018
0.13116667,0.02651105
0.13122222,0.04744030
0.13127778,0.06834873
0.13133333,0.08922719
0.13138889,0.11006651
0.13144444,0.13085754
0.13150000,0.15159119
0.13155556,0.17225833
0.13161111,0.19284992
0.13166667,0.21335692
0.13172222,0.23377034
0.13177778,0.25408121
0.13183333,0.27428064
0.13188889,0.29435975
0.13194444,0.31430975
0.13200000,0.33412189
0.13205556,0.35378747
0.13211111,0.37329786
0.13216667,0.39264452
0.13222222,0.41181894
0.13227778,0.43081273
0.13233333,0.44961756
0.13238889,0.46822516
0.13244444,0.48662738
0.13250000,0.50481616
0.13255556,0.52278350
0.13261111,0.54052154
0.13266667,0.55802248
0.13272222,0.57527866
0.13277778,0.59228250
0.13283333,0.60902655
0.13288889,0.62550346
0.13294444,0.64170600
0.13300000,0.65762706
0.13305556,0.67325967
0.13311111,0.68859697
0.13316667,0.70363223
0.13322222,0.71835884
0.13327778,0.73277037
0.13333333,0.74686047
0.13338889,0.76062298
0.13344444,0.77405185
0.13350000,0.78714120
0.13355556,0.79988529
0.13361111,0.81227851
0.13366667,0.82431545
0.13372222,0.83599081
0.13377778,0.84729948
0.13383333,0.85823649
0.13388889,0.86879706
0.13394444,0.87897654
0.13400000,0.88877047
0.13405556,0.89817456
0.13411111,0.90718468
0.13416667,0.91579688
0.13422222,0.92400738
0.13427778,0.93181258
0.13433333,0.93920906
0.13438889,0.94619357
0.13444444,0.95276304
0.13450000,0.95891460
0.13455556,0.96464556
0.13461111,0.96995338
0.13466667,0.97483575
0.13472222,0.97929053
0.13477778,0.98331576
0.13483333,0.98690967
0.13488889,0.99007069
0.13494444,0.99279744
0.13500000,0.99508871
0.13505556,0.99694350
0.13511111,0.99836100
0.13516667,0.99934058
0.13522222,0.99988183
0.13527778,0.99998449
0.13533333,0.99964852
0.13538889,0.99887408
0.13544444,0.99766149
0.13550000,0.99601130
0.13555556,0.99392422
0.13561111,0.99140118
0.13566667,0.98844328
0.13572222,0.98505181
0.13577778,0.98122826
0.13583333,0.97697432
0.13588889,0.97229184
0.13594444,0.96718289
0.13600000,0.96164969
0.13605556,0.95569469
0.13611111,0.94932048
0.13616667,0.94252987
0.13622222,0.93532584
0.13627778,0.92771154
0.13633333,0.91969032
0.13638889,0.91126569
0.13644444,0.90244135
0.13650000,0.89322117
0.13655556,0.88360919
0.13661111,0.87360963
0.13666667,0.86322688
0.13672222,0.85246549
0.13677778,0.84133018
0.13683333,0.82982583
0.13688889,0.81795749
0.13694444,0.80573038
0.13700000,0.79314984
0.13705556,0.78022140
0.13711111,0.76695072
0.13716667,0.75334364
0.13722222,0.73940612
0.13727778,0.72514427
0.13733333,0.71056435
0.13738889,0.69567275
0.13744444,0.68047600
0.13750000,0.66498078
0.13755556,0.64919387
0.13761111,0.63312221
0.13766667,0.61677283
0.13772222,0.60015292
0.13777778,0.58326977
0.13783333,0.56613077
0.13788889,0.54874344
0.13794444,0.53111543
0.13800000,0.51325444
0.13805556,0.49516833
0.13811111,0.47686502
0.13816667,0.45835254
0.13822222,0.43963901
0.13827778,0.42073264
0.13833333,0.40164172
0.13838889,0.38237463
0.13844444,0.36293982
0.13850000,0.34334581
0.13855556,0.32360120
0.13861111,0.30371465
0.13866667,0.28369487
0.13872222,0.26355066
0.13877778,0.24329085
0.13883333,0.22292432
0.13888889,0.20246001
0.13894444,0.18190689
0.13900000,0.16127399
0.13905556,0.14057034
0.13911111,0.11980503
0.13916667,0.09898718
0.13922222,0.07812590
0.13927778,0.05723036
0.13933333,0.03630971
0.13938889,0.01537314
0.13944444,-0.00557018
0.13950000,-0.02651105
0.13955556,-0.04744030
0.13961111,-0.06834873
0.13966667,-0.08922719
0.13972222,-0.11006651
0.13977778,-0.13085754
0.13983333,-0.15159119
0.13988889,-0.17225833
0.13994444,-0.19284992
0.14000000,-0.21335692
0.14005556,-0.23377034
0.14011111,-0.25408121
0.14016667,-0.27428064
0.14022222,-0.29435975
0.14027778,-0.31430975
0.14033333,-0.33412189
0.14038889,-0.35378747
0.14044444,-0.37329786
0.14050000,-0.39264452
0.14055556,-0.41181894
0.14061111,-0.43081273
0.14066667,-0.44961756
0.14072222,-0.46822516
0.14077778,-0.48662738
0.14083333,-0.50481616
0.14088889,-0.52278350
0.14094444,-0.54052154
0.14100000,-0.55802248
0.14105556,-0.57527866
0.14111111,-0.59228250
0.14116667,-0.60902655
0.14122222,-0.62550346
0.14127778,-0.64170600
0.14133333,-0.65762706
0.14138889,-0.67325967
0.14144444,-0.68859697
0.14150000,-0.70363223
0.14155556,-0.71835884
0.14161111,-0.73277037
0.14166667,-0.74686047
0.14172222,-0.76062298
0.14177778,-0.77405185
0.14183333,-0.78714120
0.14188889,-0.79988529
0.14194444,-0.81227851
0.14200000,-0.82431545
0.14205556,-0.83599081
0.14211111,-0.84729948
0.14216667,-0.85823649
0.14222222,-0.86879706
0.14227778,-0.87897654
0.14233333,-0.88877047
0.14238889,-0.89817456
0.14244444,-0.90718468
0.14250000,-0.91579688
0.14255556,-0.92400738
0.14261111,-0.93181258
0.14266667,-0.93920906
0.14272222,-0.94619357
0.14277778,-0.95276304
0.14283333,-0.95891460
0.14288889,-0.96464556
0.14294444,-0.96995338
0.14300000,-0.97483575
0.14305556,-0.97929053
0.14311111,-0.98331576
0.14316667,-0.98690967
0.14322222,-0.99007069
0.14327778,-0.99279744
0.14333333,-0.99508871
0.14338889,-0.99694350
0.14344444,-0.99836100
0.14350000,-0.99934058
0.14355556,-0.99988183
0.14361111,-0.99998449
0.14366667,-0.99964852
0.14372222,-0.99887408
0.14377778,-0.99766149
0.14383333,-0.99601130
0.14388889,-0.99392422
0.14394444,-0.99140118
0.14400000,-0.98844328
0.14405556,-0.98505181
0.14411111,-0.98122826
0.14416667,-0.97697432
0.14422222,-0.97229184
0.14427778,-0.96718289
0.14433333,-0.96164969
0.14438889,-0.95569469
0.14444444,-0.94932048
0.14450000,-0.94252987
0.14455556,-0.93532584
0.14461111,-0.92771154
0.14466667,-0.91969032
0.14472222,-0.91126569
0.14477778,-0.90244135
0.14483333,-0.89322117
0.14488889,-0.88360919
0.14494444,-0.87360963
0.14500000,-0.86322688
0.14505556,-0.85246549
0.14511111,-0.84133018
0.14516667,-0.82982583
0.14522222,-0.81795749
0.14527778,-0.80573038
0.14533333,-0.79314984
0.14538889,-0.78022140
0.14544444,-0.76695072
0.14550000,-0.75334364
0.14555556,-0.73940612
0.14561111,-0.72514427
0.14566667,-0.71056435
0.14572222,-0.69567275
0.14577778,-0.68047600
0.14583333,-0.66498078
0.14588889,-0.64919387
0.14594444,-0.63312221
0.14600000,-0.61677283
0.14605556,-0.60015292
0.14611111,-0.58326977
0.14616667,-0.56613077
0.14622222,-0.54874344
0.14627778,-0.53111543
0.14633333,-0.51325444
0.14638889,-0.49516833
0.14644444,-0.47686502
0.14650000,-0.45835254
0.14655556,-0.43963901
0.14661111,-0.42073264
0.14666667,-0.40164172
0.14672222,-0.38237463
0.14677778,-0.36293982
0.14683333,-0.34334581
0.14688889,-0.32360120
0.14694444,-0.30371465
0.14700000,-0.28369487
0.14705556,-0.26355066
0.14711111,-0.24329085
0.14716667,-0.22292432
0.14722222,-0.20246001
0.14727778,-0.18190689
0.14733333,-0.16127399
0.14738889,-0.14057034
0.14744444,-0.11980503
0.14750000,-0.09898718
0.14755556,-0.07812590
0.14761111,-0.05723036
0.14766667,-0.03630971
0.14772222,-0.01537314
0.14777778,0.00557018
0.14783333,0.02651105
0.14788889,0.04744030
0.14794444,0.06834873
0.14800000,0.08922719
0.14805556,0.11006651
0.14811111,0.13085754
0.14816667,0.15159119
0.14822222,0.17225833
0.14827778,0.19284992
0.14833333,0.21335692
0.14838889,0.23377034
0.14844444,0.25408121
0.14850000,0.27428064
0.14855556,0.29435975
0.14861111,0.31430975
0.14866667,0.33412189
0.14872222,0.35378747
0.14877778,0.37329786
0.14883333,0.39264452
0.14888889,0.41181894
0.14894444,0.43081273
0.14900000,0.44961756
0.14905556,0.46822516
0.14911111,0.48662738
0.14916667,0.50481616
0.14922222,0.52278350
0.14927778,0.54052154
0.14933333,0.55802248
0.14938889,0.57527866
0.14944444,0.59228250
0.14950000,0.60902655
0.14955556,0.62550346
0.14961111,0.64170600
0.14966667,0.65762706
0.14972222,0.67325967
0.14977778,0.68859697
0.14983333,0.70363223
0.14988889,0.71835884
0.14994444,0.73277037
0.15000000,0.74686047
0.15005556,0.76062298
0.15011111,0.77405185
0.15016667,0.78714120
0.15022222,0.79988529
0.15027778,0.81227851
0.15033333,0.82431545
0.15038889,0.83599081
0.15044444,0.84729948
0.15050000,0.85823649
0.15055556,0.86879706
0.15061111,0.87897654
0.15066667,0.88877047
0.15072222,0.89817456
0.15077778,0.90718468
0.15083333,0.91579688
0.15088889,0.92400738
0.15094444,0.93181258
0.15100000,0.93920906
0.15105556,0.94619357
0.15111111,0.95276304
0.15116667,0.95891460
0.15122222,0.96464556
0.15127778,0.96995338
0.15133333,0.97483575
0.15138889,0.97929053
0.15144444,0.98331576
0.15150000,0.98690967
0.15155556,0.99007069
0.15161111,0.99279744
0.15166667,0.99508871
0.15172222,0.99694350
0.15177778,0.99836100
0.15183333,0.99934058
0.15188889,0.99988183
0.15194444,0.99998449
0.15200000,0.99964852
0.15205556,0.99887408
0.15211111,0.99766149
0.15216667,0.99601130
0.15222222,0.99392422
0.15227778,0.99140118
0.15233333,0.98844328
0.15238889,0.98505181
0.15244444,0.98122826
0.15250000,0.97697432
0.15255556,0.97229184
0.15261111,0.96718289
0.15266667,0.96164969
0.15272222,0.95569469
0.15277778,0.94932048
0.15283333,0.94252987
0.15288889,0.93532584
0.15294444,0.92771154
0.15300000,0.91969032
0.15305556,0.91126569
0.15311111,0.90244135
0.15316667,0.89322117
0.15322222,0.88360919
0.15327778,0.87360963
0.15333333,0.86322688
0.15338889,0.85246549
0.15344444,0.84133018
0.15350000,0.82982583
0.15355556,0.81795749
0.15361111,0.80573038
0.15366667,0.79314984
0.15372222,0.78022140
0.15377778,0.76695072
0.15383333,0.75334364
0.15388889,0.73940612
0.15394444,0.72514427
0.15400000,0.71056435
0.15405556,0.69567275
0.15411111,0.68047600
0.15416667,0.66498078
0.15422222,0.64919387
0.15427778,0.63312221
0.15433333,0.61677283
0.15438889,0.60015292
0.15444444,0.58326977
0.15450000,0.56613077
0.15455556,0.54874344
0.15461111,0.53111543
0.15466667,0.51325444
0.15472222,0.49516833
0.15477778,0.47686502
0.15483333,0.45835254
0.15488889,0.43963901
0.15494444,0.42073264
0.15500000,0.40164172
0.15505556,0.38237463
0.15511111,0.36293982
0.15516667,0.34334581
0.15522222,0.32360120
0.15527778,0.30371465
0.15533333,0.28369487
0.15538889,0.26355066
0.15544444,0.24329085
0.15550000,0.22292432
0.15555556,0.20246001
0.15561111,0.18190689
0.15566667,0.16127399
0.15572222,0.14057034
0.15577778,0.11980503
0.15583333,0.09898718
0.15588889,0.07812590
0.15594444,0.05723036
0.15600000,0.03630971
0.15605556,0.01537314
0.15611111,-0.00557018
0.15616667,-0.02651105
0.15622222,-0.04744030
0.15627778,-0.06834873
0.15633333,-0.08922719
0.15638889,-0.11006651
0.15644444,-0.13085754
0.15650000,-0.15159119
0.15655556,-0.17225833
0.15661111,-0.19284992
0.15666667,-0.21335692
0.15672222,-0.23377034
0.15677778,-0.25408121
0.15683333,-0.27428064
0.15688889,-0.29435975
0.15694444,-0.31430975
0.15700000,-0.33412189
0.15705556,-0.35378747
0.15711111,-0.37329786
0.15716667,-0.39264452
0.15722222,-0.41181894
0.15727778,-0.43081273
0.15733333,-0.44961756
0.15738889,-0.46822516
0.15744444,-0.48662738
0.15750000,-0.50481616
0.15755556,-0.52278350
0.15761111,-0.54052154
0.15766667,-0.55802248
0.15772222,-0.57527866
0.15777778,-0.59228250
0.15783333,-0.60902655
0.15788889,-0.62550346
0.15794444,-0.64170600
0.15800000,-0.65762706
0.15805556,-0.67325967
0.15811111,-0.68859697
0.15816667,-0.70363223
0.15822222,-0.71835884
0.15827778,-0.73277037
0.15833333,-0.74686047
0.15838889,-0.76062298
0.15844444,-0.77405185
0.15850000,-0.78714120
0.15855556,-0.79988529
0.15861111,-0.81227851
0.15866667,-0.82431545
0.15872222,-0.83599081
0.15877778,-0.84729948
0.15883333,-0.85823649
0.15888889,-0.86879706
0.15894444,-0.87897654
0.15900000,-0.88877047
0.15905556,-0.89817456
0.15911111,-0.90718468
0.15916667,-0.91579688
0.15922222,-0.92400738
0.15927778,-0.93181258
0.15933333,-0.93920906
0.15938889,-0.94619357
0.15944444,-0.95276304
0.15950000,-0.95891460
0.15955556,-0.96464556
0.15961111,-0.96995338
0.15966667,-0.97483575
0.15972222,-0.97929053
0.15977778,-0.98331576
0.15983333,-0.98690967
0.15988889,-0.99007069
0.15994444,-0.99279744
0.16000000,-0.99508871
0.16005556,-0.99694350
0.16011111,-0.99836100
0.16016667,-0.99934058
0.16022222,-0.99988183
0.16027778,-0.99998449
0.16033333,-0.99964852
0.16038889,-0.99887408
0.16044444,-0.99766149
0.16050000,-0.99601130
0.16055556,-0.99392422
0.16061111,-0.99140118
0.16066667,-0.98844328
0.16072222,-0.98505181
0.16077778,-0.98122826
0.16083333,-0.97697432
0.16088889,-0.97229184
0.16094444,-0.96718289
0.16100000,-0.96164969
0.16105556,-0.95569469
0.16111111,-0.94932048
0.16116667,-0.94252987
0.16122222,-0.93532584
0.16127778,-0.92771154
0.16133333,-0.91969032
0.16138889,-0.91126569
0.16144444,-0.90244135
0.16150000,-0.89322117
0.16155556,-0.88360919
0.16161111,-0.87360963
0.16166667,-0.86322688
0.16172222,-0.85246549
0.16177778,-0.84133018
0.16183333,-0.82982583
0.16188889,-0.81795749
0.16194444,-0.80573038
0.16200000,-0.79314984
0.16205556,-0.78022140
0.16211111,-0.76695072
0.16216667,-0.75334364
0.16222222,-0.73940612
0.16227778,-0.72514427
0.16233333,-0.71056435
0.16238889,-0.69567275
0.16244444,-0.68047600
0.16250000,-0.66498078
0.16255556,-0.64919387
0.16261111,-0.63312221
0.16266667,-0.61677283
0.16272222,-0.60015292
0.16277778,-0.58326977
0.16283333,-0.56613077
0.16288889,-0.54874344
0.16294444,-0.53111543
0.16300000,-0.51325444
0.16305556,-0.49516833
0.16311111,-0.47686502
0.16316667,-0.45835254
0.16322222,-0.43963901
0.16327778,-0.42073264
0.16333333,-0.40164172
0.16338889,-0.38237463
0.16344444,-0.36293982
0.16350000,-0.34334581
0.16355556,-0.32360120
0.16361111,-0.30371465
0.16366667,-0.28369487
0.16372222,-0.26355066
0.16377778,-0.24329085
0.16383333,-0.22292432
0.16388889,-0.20246001
0.16394444,-0.18190689
0.16400000,-0.16127399
0.16405556,-0.14057034
0.16411111,-0.11980503
0.16416667,-0.09898718
0.16422222,-0.07812590
0.16427778,-0.05723036
0.16433333,-0.03630971
0.16438889,-0.01537314
0.16444444,0.00557018
0.16450000,0.02651105
0.16455556,0.04744030
0.16461111,0.06834873
0.16466667,0.08922719
0.16472222,0.11006651
0.16477778,0.13085754
0.16483333,0.15159119
0.16488889,0.17225833
0.16494444,0.19284992
0.16500000,0.21335692
0.16505556,0.23377034
0.16511111,0.25408121
0.16516667,0.27428064
0.16522222,0.29435975
0.16527778,0.31430975
0.16533333,0.33412189
0.16538889,0.35378747
0.16544444,0.37329786
0.16550000,0.39264452
0.16555556,0.41181894
0.16561111,0.43081273
0.16566667,0.44961756
0.16572222,0.46822516
0.16577778,0.48662738
0.16583333,0.50481616
0.16588889,0.52278350
0.16594444,0.54052154
0.16600000,0.55802248
0.16605556,0.57527866
0.16611111,0.59228250
0.16616667,0.60902655
0.16622222,0.62550346
0.16627778,0.64170600
0.16633333,0.65762706
0.16638889,0.67325967
0.16644444,0.68859697
0.16650000,0.70363223
0.16655556,0.71835884
0.16661111,0.73277037
